deal_id,customer_id,salesperson_id,deal_value,current_stage,status,created_date,closed_date,date_logic_error,deal_duration_days,customer_company,customer_contact,customer_email,customer_phone,customer_email_status,salesperson_name,salesperson_email,salesperson_role,salesperson_email_status,activity_count,last_activity_date,act_call,act_email,act_follow_up,act_meeting,act_note,act_unknown,email_count,last_email_date,positive_emails,negative_emails,engagement_score
D0554,C0367,U012,,Qualified,closed,,,False,,"Green, Davis And Richardson",Autumn Higgins,autumn.higgins@yahoo.com,001-577-613-3344x76263,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,4,2026-06-18,1.0,1.0,2.0,0.0,0.0,0.0,0,,0,0,8
D0555,C0172,U013,3828.92,Qualified,open,2025-11-02,,False,,Wood-Griffin,John Perez,john.perez@yahoo.com,001-502-211-5869,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,4,2026-02-25,2.0,1.0,0.0,1.0,0.0,0.0,1,,0,1,9
D0556,C0153,U012,10721.9,Closed Won,closed,,,False,,"Watson, Shaw And Winters",Robert Jarvis,robert.jarvis@yahoo.com,774-545-1870,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,2,,0.0,0.0,1.0,0.0,0.0,1.0,1,,0,1,5
D0557,C0024,U013,26379.75,Prospecting,,2025-12-31,,False,,Gonzales-Reeves,George Orozco,george.orozco@gmail.com,(723)962-3166,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,1,2025-12-27,0,1,3
D0558,C0293,U010,26483.33,,won,,,False,,Roth-Robles,Matthew Sparks,matthew.sparks@hotmail.com,769.563.9382x761,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,0,,,,,,,,0,,0,0,0
D0559,C0262,U012,28875.22,Proposal Sent,open,,,False,,"Dennis, Long And Griffin",Kathy Walker,kathy.walker@yahoo.com,(822)451-7908x6416,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,3,,2.0,1.0,0.0,0.0,0.0,0.0,2,2026-05-08,2,0,8
D0560,C0073,U012,9202.76,Closed Won,lost,2026-01-28,2026-10-02,False,247.0,White-Lewis,Katelyn Perez,katelyn.perez@gmail.com,,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,0,,,,,,,,2,,0,1,2
D0561,C0342,U009,66531.86,Closed Won,closed,2026-05-06,,False,,Vazquez-Taylor,William Mills,william.mills@yahoo.com,(440)513-2234,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,2
D0562,C0370,U007,43733.12,Qualified,open,,,False,,Jackson-Vasquez,John Davis,,001-886-624-1502x745,missing,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,1,2026-03-05,0.0,0.0,0.0,0.0,1.0,0.0,1,,0,0,3
D0563,C0059,U012,41025.19,Proposal Sent,,,,False,,"Wilson, Pena And Rich",Sharon Jordan,sharon.jordan@gmail.com,(357)366-1565x45271,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,2,,0.0,2.0,0.0,0.0,0.0,0.0,1,,1,0,5
D0564,C0059,U010,11592.35,Closed Won,open,,,False,,"Wilson, Pena And Rich",Sharon Jordan,sharon.jordan@gmail.com,(357)366-1565x45271,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,5,,2.0,2.0,1.0,0.0,0.0,0.0,1,,0,1,11
D0565,C0188,U005,42074.78,Closed Won,won,,,False,,Colon Llc,Joy Meyer,joy.meyer@hotmail.com,262-457-5326x03323,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,2,,0.0,1.0,0.0,1.0,0.0,0.0,2,2026-05-04,0,2,6
D0566,C0448,U005,69896.94,Proposal Sent,open,,,False,,Ford-Chavez,Larry Jones,larry.jones@gmail.com,001-873-723-0085x766,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,4,2026-07-25,3,1,6
D0567,C0022,U007,39273.26,Closed Lost,won,,,False,,"Atkinson, Jones And Perry",Cheyenne Horton,cheyenne.horton@yahoo.com,(332)901-6328x7083,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,5,,2.0,1.0,1.0,1.0,0.0,0.0,0,,0,0,10
D0568,C0254,U011,38997.74,Closed Lost,,,,False,,Davidson-Rodriguez,,andrea.conley@gmail.com,(803)917-3109,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,1,2026-01-03,0.0,0.0,0.0,0.0,0.0,1.0,2,2026-06-07,0,2,4
D0569,C0196,U004,5325.95,Closed Won,lost,,,False,,"Rhodes, Cruz And Combs",Victoria Brown,victoria.browngmail.com,,malformed,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,3,2026-07-09,2.0,1.0,0.0,0.0,0.0,0.0,2,2026-09-03,2,0,8
D0570,C0358,U001,55370.83,Negotiation,closed,,,False,,"Jennings, Evans And Graham",Ronald Brown,ronald.brown@gmail.com,(644)924-9363x12303,valid,Allison Hill,allison.hillgmail.com,manager,malformed,2,2025-01-12,0.0,0.0,0.0,2.0,0.0,0.0,1,,0,1,5
D0571,C0383,U001,43470.34,Closed Lost,won,,,False,,"Lane, Simon And Duarte",James Palmer,james.palmer@hotmail.com,+1-873-908-0695x814,valid,Allison Hill,allison.hillgmail.com,manager,malformed,1,,0.0,1.0,0.0,0.0,0.0,0.0,1,2026-04-26,1,0,3
D0572,C0138,U013,38593.16,Proposal Sent,won,,,False,,Cunningham-Barton,Jorge Armstrong Iii,jorge.armstrong.iii@hotmail.com,(680)778-3613x407,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,3,,2.0,0.0,1.0,0.0,0.0,0.0,1,2026-07-20,0,1,7
D0573,C0435,U001,36147.19,Negotiation,lost,,,False,,Hale-Williams,Brooke Khan,brooke.khan@hotmail.com,913-476-8151x1856,valid,Allison Hill,allison.hillgmail.com,manager,malformed,1,2026-07-17,0.0,1.0,0.0,0.0,0.0,0.0,2,2026-07-13,2,0,4
D0574,C0273,U003,16752.86,Negotiation,open,2025-03-12,,False,,Ho Group,Katherine Nguyen,katherine.nguyen@yahoo.com,,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,0,,,,,,,,0,,0,0,0
D0575,C0030,U010,3768.79,Negotiation,open,,,False,,Hunter Llc,Jason Henry,jason.henry@yahoo.com,(672)762-8498x776,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,2,2026-04-11,0.0,0.0,0.0,1.0,1.0,0.0,3,2026-04-22,2,1,7
D0576,C0450,U006,5832.0,Proposal Sent,lost,2026-01-20,2026-02-07,False,18.0,Johnson-Li,Megan Terry,megan.terry@hotmail.com,(449)272-4399,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,2,,0.0,1.0,1.0,0.0,0.0,0.0,0,,0,0,4
D0577,C0195,U002,28081.09,Proposal Sent,open,,,False,,Pena-Smith,Kelly Manning,kelly.manning@hotmail.com,001-935-788-9163,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,4,,0.0,0.0,1.0,0.0,0.0,3.0,1,2026-04-03,1,0,9
D0578,C0320,U004,81950.14,Prospecting,won,,,False,,"Riley, Barnes And Burgess",Crystal Rodriguez,crystal.rodriguez@gmail.com,936-236-3179,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,2,,0.0,1.0,1.0,0.0,0.0,0.0,1,,0,1,5
D0579,C0153,U010,8506.35,Closed Won,,2026-06-19,,False,,"Watson, Shaw And Winters",Robert Jarvis,robert.jarvis@yahoo.com,774-545-1870,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,3,,0.0,2.0,1.0,0.0,0.0,0.0,1,,1,0,7
D0580,C0084,U013,81043.15,Proposal Sent,closed,2026-06-22,,False,,Allison Ltd,Amanda Jones,amanda.jones@hotmail.com,(456)790-9275x571,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,2,2026-03-15,1.0,1.0,0.0,0.0,0.0,0.0,1,2026-03-06,1,0,5
D0581,C0233,U014,1545.33,Negotiation,open,,,False,,Davis-Nunez,Angela Velazquez,angela.velazquez@yahoo.com,553-594-2373x33433,valid,Michele Williams,michele.williams@gmail.com,rep,valid,1,2026-10-04,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,2
D0582,C0344,U007,,Closed Won,won,,,False,,Patton Plc,Steven Lopez,steven.lopez@yahoo.com,5123495528,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0583,C0045,U007,62043.66,Prospecting,open,2026-02-27,,False,,Garcia-Lozano,Charles Pitts,charles.pitts@gmail.com,874-759-6158,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,3,,1.0,1.0,1.0,0.0,0.0,0.0,1,2026-01-18,1,0,7
D0584,C0405,U006,24296.6,Negotiation,won,2026-03-01,2026-04-30,False,60.0,Hess Plc,William Smith,william.smith@yahoo.com,394-665-3984x028,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,4,2026-05-06,1.0,0.0,1.0,1.0,0.0,1.0,0,,0,0,8
D0585,C0166,U001,52333.69,Qualified,open,,,False,,Daniel Ltd,,jenna.gamble@hotmail.com,4297593917,valid,Allison Hill,allison.hillgmail.com,manager,malformed,5,2026-03-06,0.0,1.0,0.0,2.0,1.0,1.0,2,2026-06-27,0,1,12
D0586,C0280,U012,8275.92,Closed Lost,lost,,,False,,Martin Llc,Melissa Larson,melissa.larson@hotmail.com,(879)350-1455,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,3,2026-01-20,1.0,1.0,0.0,1.0,0.0,0.0,2,,0,1,8
D0587,C0420,U014,82665.26,Closed Lost,open,2026-02-05,,False,,Jones Inc,Brenda Alexander,brenda.alexandergmail.com,+1-595-400-3342x3425,malformed,Michele Williams,michele.williams@gmail.com,rep,valid,3,2026-11-03,0.0,2.0,0.0,1.0,0.0,0.0,0,,0,0,6
D0588,C0062,U008,2281.84,Closed Won,won,,2026-07-07,False,,White Ltd,Tammy Bell,tammy.bell@gmail.com,(896)812-0183,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,4,2026-06-11,0.0,1.0,1.0,2.0,0.0,0.0,1,,0,1,9
D0589,C0316,U005,82269.26,Proposal Sent,won,,,False,,Thomas-Perry,Kristen Gonzales,kristen.gonzales@hotmail.com,2212962071,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,2026-04-15,1.0,0.0,0.0,0.0,0.0,0.0,1,,1,0,3
D0590,C0414,U011,49020.04,Closed Won,open,,2026-06-03,False,,"Griffin, Martinez And Villegas",,jamie.wu@hotmail.com,320-270-4961,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,4,,0.0,1.0,2.0,1.0,0.0,0.0,2,2026-07-03,1,0,10
D0591,C0285,U003,63788.78,Prospecting,open,2026-04-30,,False,,Ray Llc,Stacy Gomez,stacy.gomez@gmail.com,605-768-2996x291,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,5,2026-10-06,1.0,1.0,1.0,1.0,0.0,1.0,1,,0,1,11
D0592,C0369,U013,3430.31,Proposal Sent,won,,2026-08-17,False,,"Harper, Jones And Hawkins",Timothy Ruiz,timothy.ruiz@yahoo.com,+1-290-404-8964x652,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,3,2026-06-05,0.0,1.0,1.0,0.0,1.0,0.0,0,,0,0,6
D0593,C0445,U008,57703.83,Prospecting,lost,,,False,,"Brown, Hardin And Mcneil",Melissa Walker,melissa.walker@yahoo.com,452.570.1713x02321,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,0,,,,,,,,0,,0,0,0
D0594,C0138,U002,42880.49,Closed Lost,,,,False,,Cunningham-Barton,Jorge Armstrong Iii,jorge.armstrong.iii@hotmail.com,(680)778-3613x407,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,1,,0.0,0.0,1.0,0.0,0.0,0.0,1,2026-12-06,1,0,3
D0595,C0024,U005,38979.94,Closed Won,closed,2026-05-12,,False,,Gonzales-Reeves,George Orozco,george.orozco@gmail.com,(723)962-3166,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,2,,0.0,1.0,0.0,1.0,0.0,0.0,3,2026-01-18,1,2,7
D0596,C0408,U001,78069.0,Proposal Sent,lost,2025-12-01,,False,,"Martinez, Stanton And Bennett",Jasmine Combs,jasmine.combs@hotmail.com,6177537030,valid,Allison Hill,allison.hillgmail.com,manager,malformed,4,2026-09-04,0.0,1.0,0.0,0.0,1.0,2.0,1,,1,0,9
D0597,C0014,U008,50976.32,Closed Won,open,,,False,,"Clark, Cooper And Watts",Kathy King,kathy.king@gmail.com,,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,0,,,,,,,,2,2025-11-23,1,1,2
D0598,C0238,U004,70106.42,Negotiation,open,2025-11-03,,False,,Vaughn Inc,David Combs,david.combs@gmail.com,,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,1,,0.0,0.0,0.0,0.0,0.0,1.0,0,,0,0,2
D0599,C0313,U008,49841.03,Prospecting,,,,False,,Johnson Inc,Nathan Sullivan,nathan.sullivan@gmail.com,+1-287-582-9310x2707,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,1,2026-04-19,0,0,3
D0600,C0158,U014,6677.19,Prospecting,open,,,False,,"Williams, Evans And Wilkins",Tristan Bond,tristan.bond@hotmail.com,001-883-717-1210x0323,valid,Michele Williams,michele.williams@gmail.com,rep,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0601,C0218,U002,,Prospecting,open,2026-05-21,,False,,Robinson Group,Dennis Young,dennis.young@hotmail.com,385.667.7005,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,2,,1.0,0.0,0.0,1.0,0.0,0.0,1,,0,0,5
D0602,C0208,U004,33557.32,Prospecting,,,,False,,"Reed, Allen And May",Dana Williams,,261-664-8408x58877,missing,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,3,2026-05-17,0.0,0.0,2.0,1.0,0.0,0.0,1,,0,0,7
D0603,C0329,U011,44687.28,Prospecting,,2026-03-25,,False,,Rodriguez-Hernandez,Dan Crane,dan.crane@gmail.com,568-727-5670x4310,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,3,2026-03-22,2.0,0.0,0.0,1.0,0.0,0.0,3,2026-03-11,2,0,9
D0604,C0034,U010,,Proposal Sent,open,,,False,,Phillips Llc,Adrian Ferguson,adrian.ferguson@yahoo.com,,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,2,2026-04-19,1.0,0.0,0.0,1.0,0.0,0.0,2,2026-01-14,2,0,6
D0605,C0122,U003,12161.34,Prospecting,open,,,False,,"Elliott, Johnson And Mcfarland",Tyrone Matthews,tyrone.matthews@COMPANY.COM,001-761-242-9396x85621,placeholder,Angie Henderson,angie.hendersongmail.com,manager,malformed,3,2026-04-01,0.0,1.0,0.0,1.0,1.0,0.0,0,,0,0,6
D0606,C0446,U009,40705.23,Qualified,open,2026-01-08,,False,,Romero Group,Emily Griffith,emily.griffith@gmail.com,(829)434-4973x47156,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,0,,,,,,,,2,,0,0,2
D0607,C0332,U011,21321.84,Qualified,open,2025-11-20,,False,,Wood-Harris,Mary Spence,mary.spence@gmail.com,(778)428-4106x727,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,2,2026-01-29,0.0,0.0,0.0,1.0,1.0,0.0,0,,0,0,4
D0608,C0098,U004,30019.59,Proposal Sent,open,2026-12-02,,False,,"Allen, Armstrong And Graves",Jeremy Barnes,jeremy.barnesgmail.com,(836)789-7028x38578,malformed,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,3,2026-04-25,0.0,0.0,1.0,1.0,0.0,1.0,3,,1,2,9
D0609,C0167,U014,28939.69,Negotiation,won,2026-03-30,,False,,"Miller, Reed And Flores",Tracey Underwood,tracey.underwood@hotmail.com,+1-857-904-3315x4100,valid,Michele Williams,michele.williams@gmail.com,rep,valid,4,2025-08-12,0.0,0.0,3.0,0.0,0.0,1.0,1,,1,0,9
D0610,C0323,U004,53597.0,Proposal Sent,,,,False,,Smith-Patterson,Danielle Hamilton,danielle.hamilton@gmail.com,001-229-806-0078,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,0,,,,,,,,1,,1,0,1
D0611,C0190,U004,31795.23,Closed Won,open,,,False,,"Hernandez, Neal And Mccoy",Matthew Bates,matthew.bates@yahoo.com,+1-592-561-8914x117,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,2,2026-04-03,0.0,0.0,1.0,1.0,0.0,0.0,1,2026-07-29,0,0,5
D0612,C0222,U004,,Closed Won,open,,,False,,"Mullen, Greene And Elliott",Nathan Stanley,nathan.stanley@yahoo.com,437-497-7236,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,5,2025-07-11,1.0,0.0,2.0,1.0,1.0,0.0,1,2026-07-04,1,0,11
D0613,C0427,U009,17865.0,Proposal Sent,open,2025-11-28,,False,,Johnson-Gonzalez,Gary Turner,gary.turner@hotmail.com,239-928-4044x566,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,1,,0.0,0.0,0.0,0.0,1.0,0.0,1,,0,0,3
D0614,C0342,U003,79665.53,Closed Won,open,,2026-02-18,False,,Vazquez-Taylor,William Mills,william.mills@yahoo.com,(440)513-2234,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,0,,,,,,,,2,2025-11-26,0,1,2
D0615,C0404,U010,11394.19,Closed Won,open,2026-04-20,,False,,"Richmond, Leonard And Sanchez",Rachel Torres,rachel.torres@yahoo.com,918.232.5823x868,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,4,2026-12-02,2.0,0.0,0.0,1.0,1.0,0.0,4,,1,2,12
D0616,C0191,U012,37366.6,Closed Won,lost,,2026-06-29,False,,Decker-Dudley,Jason Martin,jason.martin@hotmail.com,337.353.0011x9721,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,6,2026-05-18,1.0,2.0,1.0,1.0,1.0,0.0,1,2026-01-18,0,1,13
D0617,C0148,U013,5947.12,Qualified,lost,,,False,,Smith Inc,Daniel Livingston,daniel.livingston@yahoo.com,348.566.6188x92414,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,2,,1.0,0.0,1.0,0.0,0.0,0.0,1,,1,0,5
D0618,C0105,U012,67548.27,Prospecting,,,,False,,Griffin Llc,Elizabeth Sharp,elizabeth.sharp@gmail.com,653-701-7426x841,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,3,,1.0,0.0,1.0,1.0,0.0,0.0,0,,0,0,6
D0619,C0326,U013,44828.0,Closed Lost,lost,,,False,,"Gilmore, Fitzgerald And Brown",Megan Barron,megan.barron@gmail.com,(757)590-5528x1832,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,2,,0.0,1.0,0.0,0.0,1.0,0.0,1,,1,0,5
D0620,C0238,U005,19830.0,Closed Won,open,,,False,,Vaughn Inc,David Combs,david.combs@gmail.com,,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,6,2026-02-07,1.0,3.0,0.0,0.0,2.0,0.0,2,2025-11-21,1,0,14
D0621,C0448,U007,47471.09,Qualified,lost,,,False,,Ford-Chavez,Larry Jones,larry.jones@gmail.com,001-873-723-0085x766,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,5,2026-06-03,2.0,0.0,2.0,1.0,0.0,0.0,1,2026-04-17,1,0,11
D0622,C0294,U001,29587.23,Closed Lost,closed,,,False,,"Garza, Mueller And Graham",Kimberly Young,kimberly.young@hotmail.com,+1-819-371-9975x81724,valid,Allison Hill,allison.hillgmail.com,manager,malformed,2,,0.0,0.0,0.0,0.0,0.0,2.0,2,,0,2,6
D0623,C0137,U007,,Prospecting,open,,,False,,Washington And Sons,Tracey Wagner,tracey.wagner@yahoo.com,(676)477-2190x34043,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,2,2026-06-26,0.0,0.0,0.0,1.0,0.0,1.0,0,,0,0,4
D0624,C0148,U014,47145.43,Closed Lost,closed,2026-05-27,,False,,Smith Inc,Daniel Livingston,daniel.livingston@yahoo.com,348.566.6188x92414,valid,Michele Williams,michele.williams@gmail.com,rep,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,2
D0625,C0036,U006,18226.0,Prospecting,closed,,,False,,"James, Kerr And Evans",Jessica Carroll,jessica.carroll@gmail.com,+1-213-834-1232x812,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,2,,0.0,0.0,0.0,1.0,0.0,1.0,2,2026-02-19,0,2,6
D0626,C0389,U011,84832.64,Proposal Sent,won,,,False,,Wagner-Miller,Paul Ward,paul.ward@hotmail.com,928.763.2666,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,2,2026-11-07,0.0,0.0,0.0,0.0,1.0,1.0,1,2025-12-09,0,1,5
D0627,C0390,U005,80475.55,Negotiation,lost,2025-11-29,2026-01-22,False,54.0,Ramos Inc,Kelly Jones,kelly.jones@yahoo.com,,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,4,,2.0,1.0,0.0,0.0,1.0,0.0,0,,0,0,8
D0628,C0385,U003,61899.0,Closed Won,won,,,False,,Whitaker-Nunez,Rebecca Marsh,rebecca.marshgmail.com,(493)941-7223,malformed,Angie Henderson,angie.hendersongmail.com,manager,malformed,0,,,,,,,,3,2026-04-23,1,1,3
D0629,C0365,U014,27642.0,Closed Lost,lost,2026-06-01,,False,,"Taylor, Morales And Fuller",Bradley Moore,bradley.moore@COMPANY.COM,329.865.7724x29543,placeholder,Michele Williams,michele.williams@gmail.com,rep,valid,3,,1.0,0.0,2.0,0.0,0.0,0.0,2,2026-03-18,1,0,8
D0630,C0430,U009,49721.96,Prospecting,lost,2025-12-17,2026-06-01,False,166.0,"Johnson, Floyd And Weeks",Troy Rivera,troy.rivera@hotmail.com,+1-399-766-3618x637,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,4,2025-03-12,2.0,0.0,1.0,1.0,0.0,0.0,0,,0,0,8
D0631,C0171,U004,64344.29,Closed Won,lost,,,False,,Davis And Sons,Edgar Miller,edgar.millergmail.com,446-777-4186,malformed,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,6,2026-02-15,0.0,0.0,2.0,2.0,1.0,1.0,1,2026-04-19,1,0,13
D0632,C0286,U013,14333.22,Prospecting,open,,,False,,"Johnson, Gutierrez And Crawford",Jesse Sampson,jesse.sampson@gmail.com,542.715.0317x80782,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,0,,,,,,,,0,,0,0,0
D0633,C0289,U014,80715.84,Closed Won,lost,,2026-01-17,False,,Moore Inc,Marcus Palmer,marcus.palmer@gmail.com,+1-458-354-2493,valid,Michele Williams,michele.williams@gmail.com,rep,valid,2,2026-03-02,2.0,0.0,0.0,0.0,0.0,0.0,1,2026-03-31,0,1,5
D0634,C0227,U011,15813.88,Negotiation,open,,,False,,Arnold-Grant,Justin Webb,justin.webb@yahoo.com,001-556-821-3721,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,2,,0.0,1.0,0.0,0.0,1.0,0.0,1,,1,0,5
D0635,C0093,U004,,Prospecting,lost,2026-01-02,,False,,Peck-Griffith,Christopher Ferrell,christopher.ferrellgmail.com,774.270.1687x339,malformed,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,3,2026-03-23,1.0,0.0,1.0,0.0,0.0,1.0,0,,0,0,6
D0636,C0261,U001,34157.29,Qualified,lost,2026-08-03,,False,,Conrad-Martinez,Nicole Atkinson,nicole.atkinson@gmail.com,+1-460-248-0589x2583,valid,Allison Hill,allison.hillgmail.com,manager,malformed,1,,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,2
D0637,C0197,U014,74182.5,Proposal Sent,open,,,False,,Montoya-Miller,Kenneth Miller,kenneth.miller@yahoo.com,,valid,Michele Williams,michele.williams@gmail.com,rep,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,2,,2,0,4
D0638,C0290,U005,61350.47,Proposal Sent,closed,2026-06-27,,False,,Austin-Morgan,Carlos Ruiz,carlos.ruiz@hotmail.com,9167016629,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,,0.0,0.0,1.0,0.0,0.0,0.0,0,,0,0,2
D0639,C0416,U007,28962.44,Proposal Sent,closed,,,False,,Garcia Plc,Leslie Randall,leslie.randall@hotmail.com,(584)456-7972,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,0,,,,,,,,3,2026-07-22,1,2,3
D0640,C0373,U002,30456.28,Negotiation,,2026-12-02,,False,,"Wang, White And Knapp",Jonathan Davis,,904-616-5915x20177,missing,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,2,,1.0,0.0,0.0,1.0,0.0,0.0,1,2026-05-17,1,0,5
D0641,C0409,U014,16494.77,Qualified,lost,,,False,,Davis Plc,Rhonda Walker,rhonda.walker@yahoo.com,(904)479-3036x149,valid,Michele Williams,michele.williams@gmail.com,rep,valid,3,,0.0,2.0,1.0,0.0,0.0,0.0,2,2026-06-25,0,0,8
D0642,C0353,U010,21514.55,Prospecting,lost,,,False,,Davis-Reed,Gregory Stanley,gregory.stanley@gmail.com,249.711.4152,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,1,2026-06-04,0.0,0.0,0.0,0.0,1.0,0.0,0,,0,0,2
D0643,C0353,U012,35841.73,Proposal Sent,,,,False,,Davis-Reed,Gregory Stanley,gregory.stanley@gmail.com,249.711.4152,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0644,C0052,U009,15264.0,Negotiation,lost,,,False,,Chambers-Chambers,Samantha Bentley,samantha.bentley@COMPANY.COM,337-909-8593,placeholder,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,2,,0.0,0.0,1.0,0.0,0.0,1.0,1,,0,1,5
D0645,C0323,U012,63787.45,Closed Lost,lost,2026-01-28,,False,,Smith-Patterson,Danielle Hamilton,danielle.hamilton@gmail.com,001-229-806-0078,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,0,,,,,,,,2,,1,1,2
D0646,C0165,U011,7197.8,Closed Lost,,,,False,,Bush-Bates,Gabrielle Morris,gabrielle.morris@gmail.com,001-667-452-8953x9264,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,1,,0.0,0.0,0.0,0.0,1.0,0.0,0,,0,0,2
D0647,C0424,U003,52184.0,Qualified,open,,,False,,"Brooks, Neal And Baldwin",,derrick.morales.dvm@hotmail.com,+1-403-733-7363x4669,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,1,,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,2
D0648,C0339,U013,38295.0,Prospecting,won,,,False,,"Brown, Flores And Johns",Christopher Nelson,christopher.nelson@yahoo.com,+1-750-744-8183x2192,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,0,,,,,,,,1,,0,0,1
D0649,C0422,U011,34116.64,Closed Lost,open,,,False,,Andrade And Sons,Cheryl Gray,cheryl.gray@yahoo.com,696-430-9938x42530,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,1,2026-05-10,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,1,3
